Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS
1,23.365648,1.757691,95.36179,1,1,2.0,3.0,2,0,3.0,0,3.0,2.0,3,3
1,18.260078,1.801848,104.74191,1,1,2.0,3.0,2,0,3.0,0,1.783858,0.0,3,3
0,21.0,1.752944,77.96553,1,1,2.839048,2.10601,2,0,1.639202,0,1.117311,0.967919,2,3
1,23.80718,1.729177,82.52724,1,1,2.742796,2.937607,2,0,1.99467,0,1.0,0.023564,2,3
1,20.720638,1.705304,99.87372,1,1,2.0,1.293342,2,0,2.0,0,0.0,1.917679,3,3
1,21.0,1.75,75.0,1,1,3.0,3.0,2,0,2.0,0,0.0,1.0,2,3
0,21.0,1.66,64.0,1,1,1.0,3.0,2,0,1.0,0,0.0,0.0,3,3
1,18.0,1.75,80.0,1,1,2.0,3.0,0,0,2.0,0,0.0,0.0,1,3
1,27.0,1.83,71.0,1,1,2.0,3.0,2,0,2.0,0,3.0,2.0,3,0
0,23.0,1.64,52.0,0,1,3.0,1.0,2,0,2.0,0,2.0,2.0,3,3
0,23.0,1.728834,51.44229,1,1,2.0,3.0,1,0,1.229915,0,0.619533,2.0,3,3
1,30.0,1.76,112.0,1,1,1.0,3.0,3,1,2.0,1,0.0,0.0,1,0
1,22.969366,1.701634,95.0,1,1,2.0,3.0,2,0,2.133469,0,1.030199,1.082838,3,3
1,24.149036,1.824901,120.80572,1,1,2.225149,3.0,2,0,2.357978,0,1.943743,0.682128,2,3
0,23.0,1.48,60.0,1,1,2.0,1.0,2,1,1.0,0,0.0,0.0,2,3
1,44.0,1.6,80.0,1,0,2.0,3.0,2,1,3.0,0,0.0,0.0,3,2
1,21.052895,1.694633,75.0522,1,1,2.178889,3.563744,2,0,1.853991,0,0.997731,0.0,2,3
0,31.539392,1.657496,73.64163,1,1,2.0,3.0,2,0,1.0,0,0.0,1.112489,2,0
0,19.0,1.65,56.0,1,1,3.0,3.0,1,1,3.0,1,1.0,2.0,1,3
0,19.0,1.63,58.0,0,0,3.0,3.0,2,0,2.0,1,0.0,0.0,3,3
1,24.0409,1.603226,99.60553,1,1,3.0,1.262831,2,0,1.0,0,0.883171,1.382995,3,3
1,37.588627,1.754217,117.8972,1,1,2.535154,2.915921,2,0,1.8924,0,0.693732,0.06741,2,0
0,19.717249,1.688426,49.660995,0,0,2.714447,3.0,1,0,2.0,0,1.903182,1.0,2,3
1,26.348156,1.830317,117.75701,1,1,2.068834,3.0,2,0,2.543841,0,1.217993,0.038253,2,3
1,29.956198,1.703688,82.20798,1,1,2.119643,3.292956,2,0,1.723372,0,0.0,0.987102,2,0
1,30.0,1.92,130.0,1,0,2.0,3.0,2,1,1.0,0,1.0,0.0,2,3
1,21.0,1.72,72.0,1,1,3.0,3.0,0,0,3.0,1,3.0,0.0,2,0
1,19.0,1.83,82.0,1,1,3.0,3.0,1,0,2.0,0,2.0,0.0,2,3
1,21.504944,1.819867,106.03847,1,1,2.0,3.0,2,0,2.715252,0,0.0,0.621605,3,3
1,26.047077,1.74595,80.01857,1,1,1.993101,3.171082,2,0,2.364498,0,1.224743,0.022245,2,3
0,19.137495,1.716521,127.64233,1,1,3.0,3.0,2,0,1.313834,0,0.912334,0.707494,2,3
0,21.0,1.52,42.0,0,0,3.0,1.0,1,0,1.0,0,0.0,0.0,2,3
1,21.033794,1.625891,70.0,0,1,2.0,1.0,3,0,2.00876,0,0.63119,0.0,2,3
0,19.26908,1.58092,44.753944,0,0,3.0,2.975362,1,0,1.246822,1,0.979701,0.0,2,3
1,26.015448,1.829907,105.43617,1,1,3.0,3.0,2,0,2.224914,0,1.781589,1.59405,2,3
0,21.0,1.55,57.0,0,1,2.0,4.0,1,0,2.0,1,2.0,0.0,2,0
1,19.0,1.89,87.0,0,1,2.0,4.0,1,0,2.0,0,3.0,1.0,1,0
1,24.0,1.7,85.0,1,1,2.0,3.0,1,0,3.0,0,0.0,1.0,1,3
0,26.0,1.654784,111.93315,1,1,3.0,3.0,2,0,2.770125,0,0.0,0.088236,2,3
1,26.740656,1.863883,120.2026,1,1,2.247795,3.0,2,0,2.816015,0,0.712726,0.0,2,3
1,25.95536,1.830384,105.47932,1,1,3.0,3.0,2,0,2.480277,0,1.796779,1.596562,2,3
1,23.0,1.706525,90.50005,1,1,2.0,3.0,2,0,1.530493,0,0.967627,1.0,3,3
0,21.996119,1.730199,78.99706,1,1,2.277077,1.0,2,0,2.0,0,1.061743,0.0,2,3
0,26.0,1.638836,110.97048,1,1,3.0,3.0,2,0,2.644135,0,0.0,0.357581,2,3
0,24.497374,1.737056,132.52701,1,1,3.0,3.0,2,0,2.86559,0,0.973864,0.58345,2,3
1,30.57535,1.825449,124.95278,1,1,2.01695,3.0,2,0,1.83412,0,0.797209,0.185499,2,3
1,22.549208,1.629194,70.0,0,1,2.0,1.0,3,0,2.803311,0,0.245354,0.0,2,3
0,20.392666,1.525234,65.220245,1,0,2.451009,3.0,2,0,2.0,0,2.177243,1.323877,3,3
1,18.0,1.78,108.0,1,0,2.0,3.0,2,0,3.0,0,1.0,0.0,3,3
0,19.0,1.69,70.0,1,0,2.0,1.0,3,0,2.0,0,2.0,0.0,3,3
1,30.493946,1.756221,119.11712,1,1,2.619987,3.0,2,0,2.194746,0,1.076926,1.090995,2,0
1,38.0,1.7,78.0,0,1,3.0,3.0,1,0,2.0,0,0.0,0.0,1,0
0,41.318302,1.544937,77.05395,1,1,2.0,3.0,2,0,2.090413,0,0.0,0.0,2,0
0,17.0,1.7,85.0,1,0,2.0,3.0,1,0,2.0,0,1.0,1.0,3,3
1,28.377958,1.766946,113.235535,1,1,2.314175,3.0,2,0,2.151809,0,0.0,1.578517,2,0
0,18.874592,1.533609,41.669346,0,1,2.762325,1.163666,2,0,1.30491,0,0.25289,1.001405,2,3
1,21.0,1.76,78.0,1,1,3.0,1.0,2,0,2.0,0,3.0,0.0,2,4
1,38.71216,1.770278,117.29188,1,1,2.252382,2.842848,2,0,1.879381,0,0.919388,0.0,2,0
0,21.982943,1.748584,133.74295,1,1,3.0,3.0,2,0,2.00513,0,1.34139,0.59927,2,3
0,24.0,1.6,48.0,0,1,3.0,3.0,2,0,2.0,0,2.0,0.0,3,3
1,39.0,1.79,90.0,0,0,2.0,1.0,2,0,2.0,0,0.0,0.0,2,3
1,30.188303,1.758382,112.10074,1,1,1.387489,3.0,2,0,2.017712,0,0.0,0.731257,2,0
0,26.0,1.641209,111.85649,1,1,3.0,3.0,2,0,2.621877,0,0.0,0.153669,2,3
0,24.0,1.6,100.5,1,1,3.0,1.0,2,0,1.0,0,0.0,2.0,2,3
1,17.203917,1.853325,59.619484,1,1,2.883745,3.595761,2,0,2.0,0,2.077653,0.714701,3,0
0,26.0,1.616975,104.846214,1,1,3.0,3.0,2,0,2.653563,0,0.0,0.55415,2,3
1,30.42437,1.699354,100.176865,1,1,2.819934,1.91863,2,0,1.0,0,1.39302,0.553311,3,3
0,21.0,1.62,64.0,1,0,2.0,3.0,2,0,2.0,0,0.0,1.0,3,3
1,21.379677,1.701413,96.71073,1,1,2.0,2.961192,2,0,2.623344,0,0.981686,1.35537,3,3
1,46.49186,1.718097,88.600876,1,1,2.129969,3.0,2,0,1.568035,0,0.870127,0.0,3,0
0,19.027416,1.588147,73.93927,1,0,3.0,3.362758,2,0,2.0,0,2.892922,1.0,2,3
1,21.016665,1.790172,105.04219,1,1,2.259679,3.0,2,0,1.026143,0,0.268801,0.077818,2,3
1,23.0,1.67,85.5,1,1,2.0,3.0,0,0,2.0,0,0.0,1.0,3,3
1,25.062943,1.828391,120.99827,1,1,3.0,3.0,2,0,3.0,0,1.685369,0.264969,2,3
0,19.408998,1.670552,49.804245,0,1,2.794197,3.409363,2,0,1.543021,0,2.0,1.0,2,3
1,25.100513,1.830596,118.42416,1,1,1.455602,3.0,2,0,2.363307,0,1.144683,0.101026,2,3
1,23.32012,1.705813,82.01196,1,1,2.784471,2.122545,2,0,2.984153,0,2.164472,0.203978,2,3
1,21.029633,1.607082,67.72222,1,1,2.0,3.691226,3,0,3.0,0,1.228136,0.3352,2,3
0,23.474165,1.577115,78.0,1,1,2.0,1.0,2,0,2.0,0,0.876101,0.0,3,3
0,39.12929,1.532643,77.55035,1,1,2.0,3.0,2,0,1.186996,0,0.0,0.0,2,0
1,30.315784,1.701566,103.74353,1,1,2.57649,2.187145,2,0,1.38107,0,1.928275,0.413663,3,3
1,33.749596,1.701387,107.02541,1,1,2.561638,2.87747,2,0,1.0,0,1.980401,0.0,3,0
1,34.0,1.78,73.0,0,1,2.0,3.0,2,0,2.0,0,3.0,1.0,2,0
0,26.0,1.640125,111.5395,1,1,3.0,3.0,2,0,2.625537,0,0.0,0.162494,2,3
1,21.587744,1.664752,94.256546,1,1,2.0,2.976098,2,0,2.0,0,0.0,1.39322,3,3
1,21.682636,1.818641,105.49698,1,1,2.078082,3.0,2,0,2.895614,0,0.06275,0.261793,2,3
0,38.0,1.56,80.0,1,1,2.0,3.0,2,0,2.0,0,0.0,0.0,2,0
1,17.729923,1.732862,51.21646,0,1,2.051283,2.645858,2,0,2.35752,0,0.291309,0.897942,2,3
0,25.908829,1.607734,102.30576,1,1,3.0,3.0,2,0,1.030501,0,0.06582,0.991473,2,3
0,40.0,1.561109,62.871796,1,1,2.948248,3.0,2,0,2.429911,0,0.11964,0.360193,2,0
0,23.0,1.665199,83.15115,1,1,2.928234,1.458507,2,0,2.777379,0,0.354541,1.707018,3,3
1,22.0,1.67,62.0,0,1,2.0,1.0,3,0,2.0,0,0.0,0.0,2,3
0,43.592,1.595165,77.354744,1,1,2.0,3.0,2,0,2.117346,0,0.0,0.0,3,0
0,21.016623,1.755427,78.30009,1,1,3.0,1.0,2,0,2.0,0,2.877473,0.0,2,3
0,39.29266,1.567131,80.0,1,1,2.025479,1.046144,2,0,1.941224,0,1.983265,0.0,2,0
1,22.277859,1.947406,116.893105,1,1,2.0,3.0,2,0,3.0,0,0.975187,1.0,2,3
0,22.0,1.61,63.0,1,1,3.0,3.0,1,0,3.0,0,1.0,0.0,3,3
1,21.0,1.62,70.0,0,1,2.0,1.0,3,0,3.0,0,1.0,0.0,2,3
1,55.137882,1.657221,80.99321,1,1,2.0,3.0,2,0,2.0,0,1.0,0.0,3,0
0,21.0,1.54,56.0,0,1,2.0,1.0,2,0,2.0,0,0.0,2.0,2,3
1,28.704462,1.762887,113.90198,1,1,2.323351,3.0,2,0,2.165048,0,0.0,1.493716,2,0
1,23.0,1.672101,80.939735,1,1,2.0,2.395785,2,0,1.40077,0,0.788659,1.544357,3,3
0,20.388048,1.777971,137.78503,1,1,3.0,3.0,2,0,2.702789,0,1.606109,0.731213,2,3
0,26.0,1.656504,111.99306,1,1,3.0,3.0,2,0,2.893117,0,0.0,0.01931,2,3
0,18.0,1.609321,84.49316,1,1,2.0,3.0,2,0,1.051735,0,1.0,0.0,3,3
1,17.6739,1.738465,97.18547,1,1,2.0,3.0,2,0,2.0,0,0.0,0.233314,3,3
1,25.542454,1.763215,115.10813,1,1,2.21965,3.0,2,0,2.165408,0,1.315045,0.688985,2,3
1,22.906342,1.755902,120.021164,1,1,2.971574,2.80742,2,0,1.962646,0,1.583832,0.504816,2,3
1,22.0,1.72,68.0,1,1,2.0,3.0,2,0,2.0,0,1.0,1.0,3,3
0,18.0,1.63,63.0,1,1,1.0,3.0,2,0,2.0,0,2.0,2.0,2,3
0,19.071028,1.756865,49.699673,0,1,1.69427,3.266644,2,0,1.095417,0,2.0,1.0,2,3
1,19.0,1.78,81.0,1,0,1.0,3.0,2,0,2.0,0,3.0,0.0,3,1
1,33.100582,1.838791,87.85785,0,1,2.814453,2.608055,2,0,1.85916,0,2.0,0.516084,3,0
0,16.0,1.61,65.0,1,1,1.0,1.0,2,0,2.0,0,0.0,0.0,3,3
0,38.89507,1.549257,80.0,1,1,2.736628,1.130751,2,0,1.385175,0,1.666965,0.0,2,0
1,23.562136,1.717432,75.37125,1,1,2.0,3.0,2,0,2.0,0,0.121585,1.967259,2,3
0,29.934465,1.638744,69.242355,1,1,2.029634,3.0,2,0,1.827515,0,0.480206,0.0,2,0
0,25.943827,1.629491,104.839066,1,1,3.0,3.0,2,0,2.20979,0,0.114698,0.604422,2,3
1,22.352024,1.754711,105.00071,1,1,2.871137,3.0,2,0,2.627569,0,1.0,0.0,2,3
0,18.0,1.62,55.0,1,1,2.0,3.0,1,0,1.0,0,1.0,1.0,3,3
0,22.693989,1.627908,82.0,1,1,1.918251,1.355752,2,0,1.998108,0,0.0,1.382906,2,3
0,26.0,1.643355,111.600555,1,1,3.0,3.0,2,0,2.652616,0,0.0,0.250502,2,3
1,22.649792,1.685045,81.02212,1,1,2.0,2.756622,2,0,1.606076,0,0.432973,1.749586,3,3
1,19.858973,1.62,69.57532,0,1,2.185938,1.0,3,0,2.81353,0,1.0,1.110222,2,3
0,21.853827,1.755643,137.79689,1,1,3.0,3.0,2,0,2.184707,0,1.978631,0.838957,2,3
0,19.639431,1.53535,42.0,0,1,3.0,1.0,1,0,1.49681,0,0.0,0.513427,2,3
0,25.988668,1.621671,105.313965,1,1,3.0,3.0,2,0,1.042989,0,0.097114,0.42954,2,3
0,21.837057,1.558045,63.597633,0,1,2.53915,1.590982,2,0,1.977801,0,1.264616,0.0,2,3
1,17.000751,1.822084,58.44305,1,1,2.559571,3.047959,2,0,2.0,0,2.011646,0.588994,3,0
0,18.540535,1.564568,41.397377,0,1,2.658112,1.0,2,0,1.298165,0,0.0,1.639326,2,3
1,24.347414,1.789193,89.393585,1,1,1.521604,2.174968,2,0,2.0,0,0.0,0.632467,2,3
1,23.0,1.799406,106.52881,1,1,2.123159,3.0,2,0,2.415343,0,0.295178,0.569852,2,3
0,18.595613,1.609495,42.656563,0,1,2.896562,2.625475,2,0,2.839558,1,1.949667,1.253311,3,3
1,31.457413,1.87407,128.86745,1,1,2.956297,3.0,2,1,1.2751,0,0.901924,1.875023,2,0
1,20.338816,1.698829,98.572754,1,1,2.0,2.392811,2,0,2.0,0,0.0,1.80931,3,3
0,26.591627,1.7,78.008385,1,1,2.734314,3.0,2,0,3.0,0,0.897702,0.908271,1,3
0,18.863874,1.560029,71.728065,1,0,3.0,3.339914,2,0,2.0,0,1.0,1.0,2,3
0,18.0,1.62,58.0,0,1,3.0,3.0,2,0,1.0,0,0.0,2.0,3,0
1,22.396503,1.869098,61.41114,1,1,3.0,3.263201,2,0,2.233274,0,1.557737,0.000355,2,0
1,22.789402,1.64187,104.270065,1,1,2.869833,1.569176,2,0,1.533682,0,0.167943,1.368262,3,3
0,17.0,1.7,56.0,1,1,1.0,3.0,2,0,1.0,0,1.0,1.0,3,0
0,32.27887,1.64602,74.147446,1,1,2.885178,2.562895,2,0,1.017006,0,0.588673,0.916291,2,0
1,23.0,1.712556,75.48077,1,1,3.0,3.654061,2,0,1.229915,0,0.793489,1.597608,2,3
1,18.0,1.739344,50.951443,1,1,1.889883,3.0,2,0,1.959531,0,0.520407,1.151166,2,3
1,19.034033,1.703098,98.29665,1,1,2.0,2.391753,2,0,2.0,0,0.0,1.119877,3,3
1,17.971575,1.720379,85.0,1,1,2.0,3.0,2,0,2.802498,0,1.0,0.41758,2,3
1,19.685,1.838266,89.4969,1,1,2.153639,3.715148,2,0,2.703337,0,2.0,0.226097,2,3
1,20.101027,1.619128,104.30371,1,1,2.870895,1.627555,2,0,1.375728,0,0.210181,1.163117,3,3
1,25.314163,1.771837,114.9061,1,1,1.585183,3.0,2,0,2.101841,0,1.543961,7.3e-05,2,3
0,25.986185,1.663632,105.12211,1,1,3.0,3.0,2,0,1.626467,0,0.010183,0.412806,2,3
1,26.947786,1.647807,99.592224,1,1,2.935157,1.845858,2,0,1.0,0,1.089891,0.715993,3,3
1,30.967417,1.688436,90.0,1,1,2.180047,2.733077,2,0,2.77962,0,1.454129,0.0,2,0
0,18.423483,1.735461,126.79817,1,1,3.0,3.0,2,0,2.38639,0,1.544632,0.900067,2,3
1,30.403206,1.696365,102.81599,1,1,2.79166,2.13229,2,0,1.254589,0,0.652736,1.040713,3,3
1,23.147644,1.815514,120.33766,1,1,2.996717,2.791366,2,0,2.626309,0,1.194898,0.034897,2,3
1,23.0,1.791415,105.13808,1,1,2.262171,3.0,2,0,2.03415,0,0.317363,0.508663,2,3
0,25.897816,1.664463,102.781975,1,1,3.0,3.0,2,0,1.068493,0,0.112122,1.0,2,3
0,21.772251,1.732951,132.90488,1,1,3.0,3.0,2,0,1.817899,0,1.577824,0.930836,2,3
1,21.72127,1.712163,98.699974,1,1,2.0,2.977543,2,0,2.205977,0,2.698874,2.0,3,3
0,18.871918,1.755254,80.0,1,1,2.0,1.095223,2,0,2.474132,0,2.876696,0.7939,3,3
1,23.0,1.65,60.0,1,0,2.0,3.0,2,0,2.0,0,0.0,0.0,2,3
0,34.176796,1.681021,77.39218,1,1,2.79606,1.971472,2,0,1.921601,0,0.935217,0.704637,3,0
1,22.283081,1.870931,89.25164,1,1,2.0,2.799979,2,0,1.081333,0,0.444347,1.0,2,3
1,23.668137,1.777416,97.84241,1,1,2.0,3.0,2,0,3.0,0,3.0,2.0,3,3
0,21.813084,1.712515,51.710724,1,1,2.8813,3.087544,1,0,1.24818,0,1.952427,0.427461,3,3
1,30.796263,1.668478,100.54398,1,1,2.9553,2.378211,2,0,1.0,0,1.738267,0.394533,3,3
1,21.0,1.64,65.0,1,0,2.0,3.0,2,0,1.0,0,0.0,1.0,3,3
0,61.0,1.65,66.0,0,1,3.0,3.0,0,0,2.0,0,1.0,1.0,1,3
1,22.185757,1.784555,89.83669,1,1,1.979944,1.599464,2,0,2.0,0,0.17048,0.819475,2,3
1,22.814657,1.716289,75.68843,1,1,2.0,3.0,2,0,2.0,0,0.092344,1.466496,2,3
0,20.989016,1.80734,155.87209,1,1,3.0,3.0,2,0,2.417122,0,0.952725,0.573958,2,3
0,21.909534,1.611356,68.06609,1,1,1.834155,3.995957,2,0,2.632871,0,1.236114,1.980875,2,3
0,25.706285,1.585547,80.351265,1,1,2.0,1.0,2,0,2.0,0,0.0,0.0,2,3
0,26.0,1.630927,111.48552,1,1,3.0,3.0,2,0,2.444125,0,0.0,0.26579,2,3
0,21.413498,1.7199,133.88603,1,1,3.0,3.0,2,0,2.41752,0,1.556155,0.873936,2,3
1,17.0,1.8,97.0,1,1,2.0,3.0,2,0,3.0,0,1.0,1.0,2,4
0,18.0,1.59,53.0,0,0,1.0,3.0,2,0,1.0,0,1.0,2.0,3,3
1,23.0,1.715118,81.65078,1,1,2.0,1.976744,2,0,1.628997,0,0.880584,1.127675,2,3
0,24.565628,1.62093,81.71823,1,1,2.260543,1.374791,2,0,1.947935,0,0.0,0.078607,3,3
1,26.787842,1.817641,87.107315,0,1,2.971588,2.743277,2,0,1.394883,0,2.0,0.470243,3,0
0,21.98734,1.730182,78.55444,1,1,2.293705,1.0,2,0,2.0,0,2.063943,0.0,2,3
0,26.0,1.632983,111.157814,1,1,3.0,3.0,2,0,2.638896,0,0.0,0.224559,2,3
0,18.0,1.62,68.0,0,0,2.0,1.0,2,0,1.0,0,0.0,2.0,3,3
1,22.658571,1.784994,113.71452,1,1,1.760038,3.0,2,0,2.003531,0,1.089061,0.072264,2,3
1,30.577343,1.868923,125.06426,1,1,2.050619,3.0,2,1,1.515183,0,0.849811,0.261901,2,3
1,27.83173,1.704028,101.634315,1,1,2.630401,1.0,2,0,1.0,0,0.245354,0.315261,2,0
0,21.287998,1.555778,42.3601,0,0,2.318355,1.082304,1,0,1.220365,0,0.033328,0.0,3,3
0,23.0,1.65,59.0,0,0,3.0,1.0,2,0,2.0,0,1.0,2.0,2,3
1,17.689056,1.713599,83.28575,1,1,2.009952,2.716106,2,0,1.660614,0,1.0,0.60473,2,3
1,23.0,1.65,67.0,1,1,2.0,3.0,2,0,2.0,0,1.0,1.0,2,3
0,20.850119,1.524926,42.0,0,1,2.866383,1.226342,1,0,1.0,0,0.14495,0.0,2,3
0,25.0,1.63,93.0,0,0,3.0,4.0,0,0,1.0,0,2.0,0.0,3,3
0,29.0,1.74,72.0,1,0,3.0,3.0,0,0,2.0,0,0.0,0.0,2,0
0,33.864258,1.679299,77.355415,1,1,2.76802,2.137068,2,0,1.873591,0,0.966973,0.691944,3,0
0,16.865984,1.644053,67.43959,1,1,1.31415,1.068196,2,0,1.364957,1,0.0,0.057926,3,3
0,18.120739,1.807576,152.56767,1,1,3.0,3.0,2,0,2.164718,0,1.999631,0.941336,2,3
0,26.0,1.624099,109.9784,1,1,3.0,3.0,2,0,2.523793,0,0.0,0.383953,2,3
0,21.082384,1.486484,60.117992,1,0,2.0,1.104642,2,0,1.0,0,0.0,0.969097,3,3
0,23.586058,1.700499,81.1086,1,1,2.042762,2.9774,2,0,1.522426,0,0.501417,1.029135,2,3
0,22.480888,1.605662,82.470375,1,1,1.557287,1.0,2,0,2.371015,0,0.288032,2.0,2,3
1,18.0,1.782722,108.04431,1,1,2.0,2.655265,2,0,2.297896,0,1.0,0.552665,3,3
1,20.491474,1.975663,120.702934,1,1,2.0,3.0,2,0,3.0,0,0.767013,1.0,2,3
0,22.0,1.675446,51.1542,1,1,3.0,3.0,1,0,2.815293,0,1.978631,1.0,3,3
0,18.503344,1.683124,126.67378,1,1,3.0,3.0,2,0,1.115967,0,1.541072,1.0,2,3
0,21.29197,1.8002,155.24268,1,1,3.0,3.0,2,0,2.351193,0,1.051889,0.686491,2,3
1,27.266287,1.828276,120.87229,1,1,2.637202,3.0,2,0,2.966647,0,1.159598,0.758897,2,3
0,17.0,1.6,65.0,0,1,3.0,1.0,2,0,2.0,1,1.0,2.0,2,3
0,19.005726,1.599999,73.51387,1,0,2.942154,2.667711,2,0,2.184768,0,1.524405,0.805008,2,3
1,19.0,1.75,76.0,1,1,3.0,3.0,2,0,2.0,1,3.0,1.0,2,3
0,22.654316,1.621233,82.0,1,1,1.063449,1.0,2,0,2.0,0,0.0,1.482016,2,3
1,20.924809,1.803245,105.68609,1,1,2.0,3.0,2,0,2.290368,0,0.001086,0.544128,2,3
0,26.0,1.626503,110.818756,1,1,3.0,3.0,2,0,2.708927,0,0.0,0.278962,2,3
1,23.455324,1.702516,75.0,1,1,2.162519,3.0,2,0,2.152666,0,1.078074,1.502839,2,3
1,24.63474,1.829757,120.98051,1,1,2.644094,3.0,2,0,2.740525,0,2.0,0.500936,2,3
0,45.0,1.63,77.0,1,1,2.0,3.0,1,0,1.0,0,0.0,0.0,3,0
1,28.712996,1.665585,98.66176,1,1,2.95801,2.834253,2,0,1.0,0,1.999886,0.0,3,3
1,33.151905,1.685127,83.98689,1,1,2.0,2.473911,2,0,2.452789,0,0.932792,0.0,3,0
1,23.0,1.753716,106.49141,1,1,2.740633,3.0,2,0,2.081005,0,0.650235,0.76906,2,3
1,22.705772,1.841989,122.024956,1,1,3.0,2.52751,2,0,1.645338,0,1.025438,0.0,2,3
0,21.165573,1.617749,68.908134,1,1,1.188089,3.269088,2,0,2.039535,0,0.779686,1.043108,2,3
1,25.0,1.66,68.0,0,1,2.0,3.0,2,1,1.0,0,1.0,1.0,2,3
0,16.240576,1.616533,65.06294,1,1,2.388168,1.0,2,0,1.438018,1,0.110887,1.165817,3,3
0,34.044228,1.665807,77.098976,1,1,2.976975,1.346987,2,0,1.868349,0,0.702538,0.879333,3,0
0,18.951143,1.621048,72.10586,1,0,3.0,3.884861,2,0,2.0,0,1.0,1.0,2,3
0,18.48207,1.7,50.0,0,1,1.592183,3.535016,2,0,1.086391,0,0.618913,1.0,2,3
1,19.11498,1.855543,88.96552,1,1,2.0,3.0,2,0,1.015677,0,0.0,0.37465,2,3
0,19.052834,1.546551,42.069992,0,1,3.0,1.735493,2,0,2.318736,0,1.193486,0.74568,3,3
0,19.0,1.59,49.0,1,1,2.0,1.0,3,0,2.0,0,2.0,0.0,3,3
1,17.36213,1.80671,59.243507,1,1,2.424977,4.0,2,0,2.0,0,2.0,0.03921,3,0
0,21.682367,1.732383,133.04395,1,1,3.0,3.0,2,0,1.610768,0,1.510398,0.931455,2,3
1,24.825394,1.603501,101.03826,1,1,2.996186,1.134042,2,0,1.270166,0,0.073065,1.551934,3,3
1,34.43267,1.694997,84.45142,1,1,2.129668,2.693646,2,0,2.60669,0,1.170823,0.290898,3,0
1,39.08886,1.75,119.029106,1,1,2.702457,3.0,2,0,2.005194,0,0.325313,0.419055,2,0
1,31.194458,1.726279,110.714714,1,1,1.794825,3.914454,2,0,1.972016,0,0.668963,0.0,3,0
1,25.01277,1.788586,117.84935,1,1,2.191108,2.993856,2,0,2.444917,0,1.055854,0.145284,2,3
1,19.576681,1.834715,89.4292,1,1,2.342323,3.60885,2,0,2.878866,0,2.0,0.208323,2,3
1,25.929747,1.772449,105.0,1,1,3.0,3.0,2,0,2.045069,0,1.725931,1.619596,2,3
1,21.378038,1.718534,80.0,1,1,2.0,3.0,2,0,2.0,0,2.721646,1.269982,3,3
1,22.0,1.75,95.0,1,0,2.0,3.0,2,0,3.0,0,3.0,2.0,3,4
1,21.6548,1.755938,116.31196,1,1,1.800122,3.0,2,0,2.0,0,1.689525,0.764452,2,3
0,20.954954,1.759358,55.01045,1,1,2.971574,3.592415,1,0,2.894678,0,2.0,1.009632,3,3
0,20.670975,1.509408,64.85295,1,0,2.294067,3.209508,2,0,2.0,0,1.103088,1.261043,3,3
1,31.965403,1.840708,98.25942,1,1,2.333503,1.820779,2,0,2.559265,0,1.327193,0.481357,2,0
0,18.236088,1.62,69.3899,1,1,2.22399,1.0,2,0,2.20312,0,0.104451,1.899073,3,3
0,22.239836,1.59994,65.42394,0,1,2.99448,3.0,2,0,1.706568,0,0.784216,0.150969,2,3
1,19.223259,1.706082,78.073524,1,0,1.961347,3.0,2,0,2.0,0,1.655488,1.0,2,3
1,20.534088,1.861358,115.39792,1,1,2.0,3.0,2,0,3.0,0,0.987591,1.914531,2,3
1,29.0,1.641784,89.42495,1,1,1.3307,3.0,2,0,1.880967,0,0.322013,0.0,2,0
1,31.346846,1.823545,126.46094,1,1,2.938801,3.0,2,1,1.478994,0,0.946763,1.360463,2,3
0,18.985119,1.759117,80.0,1,1,2.0,1.411808,2,0,2.651194,0,2.878414,0.953841,3,3
0,25.90843,1.607128,103.026855,1,1,3.0,3.0,2,0,1.077253,0,0.162083,0.824607,2,3
0,20.394081,1.747714,128.1481,1,1,3.0,3.0,2,0,2.232601,0,0.554323,0.836151,2,3
1,21.620245,1.605314,66.62164,1,1,2.357496,3.376717,2,0,2.184843,0,1.358185,0.014885,2,3
0,21.895468,1.64456,88.11914,1,1,2.693859,1.000283,2,0,3.0,0,1.201403,1.612432,3,3
1,18.0,1.708107,51.31466,1,1,1.303878,3.0,2,0,1.755497,0,0.062932,1.672532,2,3
1,17.671064,1.854706,59.20945,1,1,2.707666,3.737914,2,0,2.026547,0,2.009397,0.613971,3,0
0,20.0,1.68,68.0,0,1,3.0,1.0,2,0,1.0,0,1.0,0.0,3,3
1,18.0,1.87,67.0,1,1,3.0,3.0,1,0,3.0,1,1.0,1.0,2,0
0,23.0,1.63,45.0,1,0,3.0,3.0,2,0,3.0,1,2.0,0.0,3,3
0,21.305403,1.694952,133.76472,1,1,3.0,3.0,2,0,1.338241,0,1.92628,0.886135,2,3
1,19.0,1.7,60.0,1,1,2.0,1.0,2,0,2.0,0,2.0,0.0,2,3
0,20.0,1.54,39.0,1,1,1.0,3.0,2,0,2.0,0,3.0,2.0,2,3
0,18.0,1.57,48.0,1,1,3.0,1.0,0,0,1.0,0,1.0,0.0,3,3
0,36.31029,1.701397,83.0,1,1,2.0,1.0,2,0,2.0,0,1.472172,0.0,3,0
